10/11/2020 07:52,Wayne Lee," Hot chocolate - 1.40,  Flat white - 2.15, Large Latte - 2.45,  Frappes - Coffee - 2.75,  Speciality Tea - Fruit - 1.30",10.05,CARD,6011213031261440
10/11/2020 07:54,Veronica Lorenzo," Speciality Tea - Earl Grey - 1.30, Regular Flavoured latte - Gingerbread - 2.55",3.85,CASH,
10/11/2020 07:56,Jacob Christiansen," Red label tea - 1.20,  Smoothies - Berry Beautiful - 2.00,  Babyccino - 0.00, Large Flavoured latte - Gingerbread - 2.85,  Frappes - Coffee - 2.75",8.80,CASH,
10/11/2020 07:58,Martha Burns,"Regular Cappuccino - 2.15, Regular Flavoured latte - Caramel - 2.55,  Frappes - Strawberries & Cream - 2.75,  Flavoured iced latte - Vanilla - 2.75",10.20,CASH,
10/11/2020 08:00,Anni Koistinen," Glass of milk - 0.70",.70,CARD,6011319526015463
10/11/2020 08:00,Coralie Boyer," Speciality Tea - Darjeeling - 1.30",1.30,CARD,6487905483852423
10/11/2020 08:01,Emily Breistein," Iced latte - 2.35, Regular Flavoured latte - Caramel - 2.55",4.90,CARD,6011038100159170
10/11/2020 08:02,Leonardo Barbosa," Hot chocolate - 1.40,  Hot chocolate - 1.40",2.80,CARD,327578925241377
10/11/2020 08:03,Harry Lewis,"Regular Latte - 2.15,  Cortado - 2.05,  Speciality Tea - Camomile - 1.30, Regular Latte - 2.15,  Speciality Tea - Darjeeling - 1.30",8.95,CARD,923877918556658
10/11/2020 08:04,Tanya Walker,"Regular Cappuccino - 2.15, Regular Flavoured latte - Gingerbread - 2.55,  Iced latte - 2.35,  Cortado - 2.05,  Glass of milk - 0.70",9.80,CASH,
10/11/2020 08:04,Gina Rey," Smoothies - Glowing Greens - 2.00, Regular Flavoured latte - Caramel - 2.55,  Mocha - 2.30",6.85,CARD,15386140048625137
10/11/2020 08:05,Yanis Dufour," Speciality Tea - Green - 1.30,  Frappes - Coffee - 2.75,  Mocha - 2.30",6.35,CARD,3494174933526990
10/11/2020 08:06,Malou Kristensen," Mocha - 2.30, Regular Filter coffee - 1.50,  Babyccino - 0.00",3.80,CASH,
10/11/2020 08:07,Constance Jochum," Speciality Tea - Darjeeling - 1.30, Regular Hot chocolate - 2.20,  Speciality Tea - Darjeeling - 1.30",4.80,CARD,8666401301001240
10/11/2020 08:08,Nuria Marx," Flat white - 2.15",2.15,CARD,6011399730621882
10/11/2020 08:08,Bella Bergland,"Large Filter coffee - 1.80,  Flavoured iced latte - Vanilla - 2.75,  Flat white - 2.15",6.70,CARD,5714654151319580
10/11/2020 08:09,Mary Gilbert," Cortado - 2.05,  Iced americano - 2.15,  Frappes - Coffee - 2.75,  Speciality Tea - Camomile - 1.30, Regular Flavoured latte - Caramel - 2.55",10.80,CARD,1109497511693532
10/11/2020 08:10,Eberhard Finkbeiner," Speciality Tea - Darjeeling - 1.30",1.30,CASH,
10/11/2020 08:11,Soan Martinez," Babyccino - 0.00",.0,CASH,
10/11/2020 08:12,Hugo Brun," Cortado - 2.05, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Regular Cappuccino - 2.15, Regular Hot chocolate - 2.20",11.10,CARD,6426513397838041
10/11/2020 08:12,Silvia Ruiz,"Regular Flavoured latte - Caramel - 2.55, Large Latte - 2.45,  Frappes - Strawberries & Cream - 2.75,  Smoothies - Carrot Kick - 2.00",9.75,CARD,6011712898037229
10/11/2020 08:13,Nelli Huotari," Cortado - 2.05,  Smoothies - Glowing Greens - 2.00, Regular Flavoured latte - Vanilla - 2.55,  Speciality Tea - Earl Grey - 1.30",7.90,CASH,
10/11/2020 08:14,Olivia Chan," Glass of milk - 0.70",.70,CARD,1378299405977
10/11/2020 08:15,Harvey Ford,"Large Flavoured hot chocolate - Hazelnut - 2.90",2.90,CARD,5224271163435628
10/11/2020 08:16,Leandra Moraes,"Regular Flavoured latte - Hazelnut - 2.55,  Speciality Tea - Earl Grey - 1.30, Regular Luxury hot chocolate - 2.40",6.25,CARD,131653844913608
10/11/2020 08:16,Nelli Peura," Speciality Tea - Camomile - 1.30, Large Flavoured hot chocolate - Caramel - 2.90,  Mocha - 2.30,  Speciality Tea - Darjeeling - 1.30,  Mocha - 2.30",10.10,CASH,
10/11/2020 08:17,Florence Dean," Smoothies - Carrot Kick - 2.00, Large Flavoured latte - Vanilla - 2.85, Regular Flavoured hot chocolate - Vanilla - 2.60",7.45,CARD,0974814773944213
10/11/2020 08:18,Owen Leroux," Frappes - Chocolate Cookie - 2.75",2.75,CARD,2525122090418
10/11/2020 08:19,Juho Laitinen," Hot chocolate - 1.40, Regular Filter coffee - 1.50",2.90,CASH,
10/11/2020 08:20,Simone Schwartz,"Regular Flavoured latte - Caramel - 2.55",2.55,CARD,796674670770638
10/11/2020 08:20,Fritz Jacobi,"Large Flavoured latte - Gingerbread - 2.85, Large Hot chocolate - 2.90",5.75,CARD,370032200242819
10/11/2020 08:21,Cristina Soler," Smoothies - Glowing Greens - 2.00,  Glass of milk - 0.70, Regular Cappuccino - 2.15,  Frappes - Coffee - 2.75",7.60,CARD,3809115344293570
10/11/2020 08:22,Gordon Bachmeier," Frappes - Coffee - 2.75",2.75,CARD,1926687441486
10/11/2020 08:23,Iida Heikkinen," Speciality Tea - Fruit - 1.30, Regular Chai latte - 2.30,  Flavoured iced latte - Vanilla - 2.75",6.35,CASH,
10/11/2020 08:24,Randall Jimenez,"Large Flavoured hot chocolate - Caramel - 2.90,  Frappes - Strawberries & Cream - 2.75, Regular Cappuccino - 2.15,  Flat white - 2.15, Regular Flavoured hot chocolate - Caramel - 2.60",12.55,CARD,2068020306010501
10/11/2020 08:24,Kristin Soto," Flat white - 2.15,  Speciality Tea - English breakfast - 1.30,  Iced americano - 2.15,  Red label tea - 1.20",6.80,CARD,7069325587662239
10/11/2020 08:25,Claire Leclerc," Speciality Tea - Earl Grey - 1.30,  Glass of milk - 0.70,  Speciality Tea - Green - 1.30, Large Flavoured latte - Caramel - 2.85",6.15,CASH,
10/11/2020 08:26,Frank Gilbert," Flavoured iced latte - Hazelnut - 2.75,  Frappes - Coffee - 2.75,  Speciality Tea - Earl Grey - 1.30,  Smoothies - Glowing Greens - 2.00",8.80,CARD,4734712062484802
10/11/2020 08:27,William Anderson,"Regular Flavoured latte - Vanilla - 2.55",2.55,CARD,9114307731342
10/11/2020 08:28,Nicky Koeleman," Smoothies - Glowing Greens - 2.00",2.00,CARD,6011080810962413
10/11/2020 08:28,Joseph Moore,"Regular Chai latte - 2.30,  Flavoured iced latte - Vanilla - 2.75,  Cortado - 2.05, Large Flavoured latte - Gingerbread - 2.85",9.95,CARD,157364965475623
10/11/2020 08:29,Troy Bakkan," Mocha - 2.30, Regular Filter coffee - 1.50,  Babyccino - 0.00,  Red label tea - 1.20, Large Flavoured latte - Vanilla - 2.85",7.85,CARD,535624716790364
10/11/2020 08:30,Lauren Lopez," Iced latte - 2.35,  Speciality Tea - Peppermint - 1.30,  Iced americano - 2.15,  Mocha - 2.30,  Smoothies - Berry Beautiful - 2.00",10.10,CASH,
10/11/2020 08:31,Alexandre Bouchard," Iced americano - 2.15, Large Espresso - 1.80,  Frappes - Chocolate Cookie - 2.75, Regular Cappuccino - 2.15,  Frappes - Strawberries & Cream - 2.75",11.60,CARD,4584072469163379
10/11/2020 08:32,Kate Chen," Frappes - Coffee - 2.75,  Speciality Tea - English breakfast - 1.30,  Frappes - Strawberries & Cream - 2.75,  Mocha - 2.30,  Frappes - Chocolate Cookie - 2.75",11.85,CARD,4847088392723645
10/11/2020 08:32,Violeta Giraud,"Regular Americano - 1.95,  Flavoured iced latte - Hazelnut - 2.75,  Mocha - 2.30,  Cortado - 2.05",9.05,CARD,3954372095836
10/11/2020 08:33,Edgar Aziz," Cortado - 2.05",2.05,CASH,
10/11/2020 08:34,Mario Carmona,"Regular Flavoured latte - Vanilla - 2.55,  Frappes - Strawberries & Cream - 2.75,  Flavoured iced latte - Caramel - 2.75",8.05,CARD,6011762256557681
10/11/2020 08:35,Finn Robinson," Frappes - Strawberries & Cream - 2.75,  Frappes - Coffee - 2.75, Regular Americano - 1.95, Large Flavoured hot chocolate - Hazelnut - 2.90,  Iced americano - 2.15",12.50,CARD,6381210175258001
10/11/2020 08:36,Julia Jarvinen," Speciality Tea - Fruit - 1.30,  Smoothies - Glowing Greens - 2.00",3.30,CARD,6011651976100131
10/11/2020 08:36,Tobias Johansen," Babyccino - 0.00",.0,CARD,6011235076578511
10/11/2020 08:37,Liam Heggland,"Regular Luxury hot chocolate - 2.40,  Cortado - 2.05",4.45,CARD,0719105583718
10/11/2020 08:38,Arquimino Peixoto," Speciality Tea - Earl Grey - 1.30",1.30,CARD,4497184088577
10/11/2020 08:39,Tristan Ambrose,"Regular Filter coffee - 1.50,  Iced latte - 2.35,  Mocha - 2.30,  Smoothies - Carrot Kick - 2.00, Large Flavoured hot chocolate - Vanilla - 2.90",11.05,CARD,4537455534386404
10/11/2020 08:40,Belen Lorenzo,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Filter coffee - 1.80,  Cortado - 2.05,  Mocha - 2.30, Large Flavoured latte - Gingerbread - 2.85",11.60,CARD,2746803036829282
10/11/2020 08:40,Anton Salonen," Speciality Tea - Peppermint - 1.30",1.30,CARD,1530159881634418
10/11/2020 08:41,Mae Jensen,"Regular Flavoured latte - Hazelnut - 2.55,  Speciality Tea - Peppermint - 1.30,  Iced americano - 2.15",6.00,CARD,8363233392595
10/11/2020 08:42,Cooper Hall," Speciality Tea - Fruit - 1.30,  Babyccino - 0.00,  Smoothies - Berry Beautiful - 2.00",3.30,CARD,5195685840087181
10/11/2020 08:43,Furkan Andringa," Cortado - 2.05, Large Flavoured hot chocolate - Caramel - 2.90,  Speciality Tea - Green - 1.30,  Speciality Tea - Earl Grey - 1.30",7.55,CASH,
10/11/2020 08:44,Gaspard Picard," Smoothies - Glowing Greens - 2.00, Regular Flavoured latte - Hazelnut - 2.55,  Smoothies - Berry Beautiful - 2.00,  Red label tea - 1.20,  Flavoured iced latte - Hazelnut - 2.75",10.50,CARD,7462192576162166
10/11/2020 08:44,Theres Pickel," Smoothies - Glowing Greens - 2.00, Regular Chai latte - 2.30, Regular Hot chocolate - 2.20,  Flavoured iced latte - Hazelnut - 2.75",9.25,CASH,
10/11/2020 08:45,Caroline Jensen,"Large Flavoured hot chocolate - Hazelnut - 2.90",2.90,CARD,184684370152458
10/11/2020 08:46,Mathea Rosenvinge,"Regular Flavoured latte - Caramel - 2.55, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.15,CASH,
10/11/2020 08:47,Pedro Carmona," Speciality Tea - Camomile - 1.30,  Speciality Tea - Peppermint - 1.30,  Cortado - 2.05,  Flavoured iced latte - Hazelnut - 2.75",7.40,CARD,093328942244418
10/11/2020 08:48,Mathilde Hansen," Speciality Tea - Earl Grey - 1.30, Large Flavoured hot chocolate - Caramel - 2.90,  Mocha - 2.30",6.50,CASH,
10/11/2020 08:48,Eva Aubert," Iced latte - 2.35,  Smoothies - Berry Beautiful - 2.00, Large Latte - 2.45,  Speciality Tea - Darjeeling - 1.30",8.10,CARD,9002919556433900
10/11/2020 08:49,Vitali Moosmann," Speciality Tea - Fruit - 1.30, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Flavoured hot chocolate - Hazelnut - 2.90,  Speciality Tea - Darjeeling - 1.30",11.00,CARD,490004321896236
10/11/2020 08:50,Ryan Martin,"Regular Latte - 2.15",2.15,CARD,530969199869547
10/11/2020 08:51,Ivano Adam," Flavoured iced latte - Vanilla - 2.75,  Smoothies - Carrot Kick - 2.00,  Red label tea - 1.20,  Speciality Tea - Darjeeling - 1.30",7.25,CARD,360728649984523
10/11/2020 08:52,Adam Clarke," Smoothies - Glowing Greens - 2.00",2.00,CASH,
10/11/2020 08:52,Marlen Lauer," Speciality Tea - Fruit - 1.30,  Flavoured iced latte - Hazelnut - 2.75, Regular Chai latte - 2.30,  Speciality Tea - Darjeeling - 1.30,  Glass of milk - 0.70",8.35,CARD,7671600742043
10/11/2020 08:53,Elenara Dias," Speciality Tea - Earl Grey - 1.30, Regular Filter coffee - 1.50,  Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Vanilla - 2.85,  Cortado - 2.05",9.00,CASH,
10/11/2020 08:54,Alice Brown," Speciality Tea - English breakfast - 1.30,  Speciality Tea - English breakfast - 1.30,  Speciality Tea - Darjeeling - 1.30, Large Filter coffee - 1.80,  Frappes - Strawberries & Cream - 2.75",8.45,CARD,6011109829843100
10/11/2020 08:55,Aubree Ennis," Speciality Tea - Earl Grey - 1.30,  Speciality Tea - Peppermint - 1.30,  Cortado - 2.05,  Speciality Tea - Fruit - 1.30,  Speciality Tea - Darjeeling - 1.30",7.25,CASH,
10/11/2020 08:56,Steven Morrison," Iced americano - 2.15, Large Flavoured hot chocolate - Caramel - 2.90, Large Americano - 2.25, Regular Flavoured hot chocolate - Vanilla - 2.60",9.90,CARD,506528409976771
10/11/2020 08:56,Wallace Jordan," Cortado - 2.05, Regular Filter coffee - 1.50, Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Hot chocolate - 2.90",9.05,CASH,
10/11/2020 08:57,Samantha Arnold,"Large Americano - 2.25, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured latte - Hazelnut - 2.85,  Flavoured iced latte - Caramel - 2.75",10.40,CARD,6011041820262575
10/11/2020 08:58,Johnni Fleming," Mocha - 2.30, Regular Flavoured hot chocolate - Hazelnut - 2.60,  Hot chocolate - 1.40",6.30,CASH,
10/11/2020 08:59,Noe Guillot," Frappes - Coffee - 2.75,  Flavoured iced latte - Vanilla - 2.75,  Smoothies - Carrot Kick - 2.00",7.50,CARD,1707624503830667
10/11/2020 09:00,Cipriano Ramos,"Regular Flavoured latte - Gingerbread - 2.55,  Speciality Tea - Camomile - 1.30",3.85,CARD,8413020480717
10/11/2020 09:00,Kathy Snyder," Flavoured iced latte - Hazelnut - 2.75,  Mocha - 2.30, Regular Flavoured hot chocolate - Caramel - 2.60,  Speciality Tea - Darjeeling - 1.30, Large Hot chocolate - 2.90",11.85,CARD,6011027569344467
10/11/2020 09:01,Xavier Serrano," Smoothies - Berry Beautiful - 2.00,  Speciality Tea - Green - 1.30,  Babyccino - 0.00",3.30,CARD,57153690162827055
10/11/2020 09:02,Avery Silva," Speciality Tea - Peppermint - 1.30",1.30,CARD,6011317592827603
10/11/2020 09:02,Megan Webb,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured latte - Vanilla - 2.85",5.75,CARD,9233162985724184
10/11/2020 09:03,Melquisedeque Novaes,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Chai latte - 2.30, Regular Filter coffee - 1.50, Regular Chai latte - 2.30, Large Cappuccino - 2.45",11.45,CARD,386067682092701
10/11/2020 09:04,Enzo Barbier," Mocha - 2.30,  Cortado - 2.05,  Speciality Tea - Fruit - 1.30,  Mocha - 2.30",7.95,CARD,9448101443720
10/11/2020 09:04,Connor Zhang,"Regular Hot chocolate - 2.20, Regular Filter coffee - 1.50, Regular Flavoured latte - Hazelnut - 2.55",6.25,CARD,671929290530722
10/11/2020 09:05,Roope Kinnunen," Babyccino - 0.00",.0,CARD,044824725890506
10/11/2020 09:06,Zoe Kowalski,"Regular Filter coffee - 1.50,  Smoothies - Glowing Greens - 2.00, Regular Latte - 2.15,  Frappes - Coffee - 2.75, Regular Filter coffee - 1.50",9.90,CARD,5984598746746661
10/11/2020 09:07,Leila Aubert," Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45,  Mocha - 2.30,  Babyccino - 0.00",7.50,CARD,3563187450957
10/11/2020 09:07,Eva Miller," Speciality Tea - Fruit - 1.30,  Frappes - Coffee - 2.75",4.05,CARD,4035346424867211
10/11/2020 09:08,Olga Roman," Hot chocolate - 1.40,  Smoothies - Glowing Greens - 2.00, Large Hot chocolate - 2.90,  Iced americano - 2.15",8.45,CASH,
10/11/2020 09:09,Renate Hafner," Smoothies - Glowing Greens - 2.00",2.00,CARD,1564044562840
10/11/2020 09:09,Jennie Richards," Frappes - Coffee - 2.75, Regular Filter coffee - 1.50,  Hot chocolate - 1.40",5.65,CASH,
10/11/2020 09:10,Veeti Kari,"Regular Luxury hot chocolate - 2.40, Regular Hot chocolate - 2.20, Large Hot chocolate - 2.90,  Speciality Tea - Peppermint - 1.30",8.80,CARD,591289871573440
10/11/2020 09:11,Samuel Hayes,"Large Flavoured hot chocolate - Hazelnut - 2.90, Large Flavoured hot chocolate - Hazelnut - 2.90,  Frappes - Strawberries & Cream - 2.75,  Speciality Tea - Camomile - 1.30",9.85,CASH,
10/11/2020 09:11,Lene Bach,"Regular Hot chocolate - 2.20, Large Cappuccino - 2.45",4.65,CARD,4551112279354570
10/11/2020 09:12,Gonzalo Crespo," Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Caramel - 2.85,  Iced americano - 2.15",7.75,CASH,
10/11/2020 09:13,Dieter Dias,"Regular Flavoured latte - Hazelnut - 2.55",2.55,CASH,
10/11/2020 09:14,Alexandre Lam,"Regular Flavoured hot chocolate - Caramel - 2.60,  Speciality Tea - Earl Grey - 1.30, Regular Flavoured hot chocolate - Vanilla - 2.60,  Speciality Tea - Darjeeling - 1.30, Large Filter coffee - 1.80",9.60,CASH,
10/11/2020 09:14,Archie Thomas," Iced latte - 2.35,  Speciality Tea - Darjeeling - 1.30",3.65,CASH,
10/11/2020 09:15,Manuela Santiago," Cortado - 2.05,  Speciality Tea - Peppermint - 1.30,  Iced americano - 2.15, Regular Flavoured hot chocolate - Vanilla - 2.60,  Flavoured iced latte - Vanilla - 2.75",10.85,CASH,
10/11/2020 09:16,Marguerite Gonzalez,"Regular Flavoured hot chocolate - Hazelnut - 2.60,  Iced latte - 2.35",4.95,CASH,
10/11/2020 09:16,Ragnar Levang," Speciality Tea - Fruit - 1.30, Large Hot chocolate - 2.90",4.20,CARD,630159373789922
10/11/2020 09:17,Tilia Engh,"Large Flavoured latte - Caramel - 2.85, Regular Cappuccino - 2.15",5.00,CARD,5970380633440287
10/11/2020 09:18,Noelia Romero,"Large Filter coffee - 1.80, Large Flavoured latte - Gingerbread - 2.85",4.65,CASH,
10/11/2020 09:19,Karen Craig," Flavoured iced latte - Vanilla - 2.75, Large Flavoured hot chocolate - Hazelnut - 2.90,  Speciality Tea - Darjeeling - 1.30,  Flavoured iced latte - Hazelnut - 2.75,  Hot chocolate - 1.40",11.10,CARD,5919645826313607
10/11/2020 09:19,Adrian Patterson," Smoothies - Glowing Greens - 2.00,  Flat white - 2.15,  Flavoured iced latte - Hazelnut - 2.75,  Babyccino - 0.00,  Flat white - 2.15",9.05,CASH,
10/11/2020 09:20,Alisha Hanemaaijer," Flavoured iced latte - Caramel - 2.75,  Flat white - 2.15,  Speciality Tea - Earl Grey - 1.30,  Cortado - 2.05, Regular Flavoured hot chocolate - Vanilla - 2.60",10.85,CASH,
10/11/2020 09:21,Janusz Hennig," Flat white - 2.15,  Speciality Tea - Green - 1.30,  Frappes - Coffee - 2.75,  Hot chocolate - 1.40, Large Flavoured latte - Gingerbread - 2.85",10.45,CARD,6011997312574847
10/11/2020 09:21,Odd Langset," Speciality Tea - Peppermint - 1.30",1.30,CARD,490567738355280
10/11/2020 09:22,Julie Larson," Speciality Tea - Darjeeling - 1.30,  Speciality Tea - Darjeeling - 1.30, Large Chai latte - 2.60",5.20,CARD,6011973591952205
10/11/2020 09:23,Brayden Nguyen," Cortado - 2.05,  Cortado - 2.05, Regular Flavoured hot chocolate - Caramel - 2.60",6.70,CARD,8454079237048728
10/11/2020 09:23,Johan Hansen,"Regular Flavoured hot chocolate - Hazelnut - 2.60",2.60,CASH,
10/11/2020 09:24,Evelyn Campbell," Speciality Tea - Fruit - 1.30,  Speciality Tea - English breakfast - 1.30,  Babyccino - 0.00,  Smoothies - Berry Beautiful - 2.00, Large Filter coffee - 1.80",6.40,CARD,6011131526726814
10/11/2020 09:25,Ava Rice," Hot chocolate - 1.40",1.40,CARD,6011378618145174
10/11/2020 09:26,Albert Cabrera," Frappes - Chocolate Cookie - 2.75",2.75,CARD,390957050766254
10/11/2020 09:26,Cristiano Chevalier,"Regular Filter coffee - 1.50",1.50,CASH,
10/11/2020 09:27,Liliana Carpentier," Smoothies - Berry Beautiful - 2.00, Large Cappuccino - 2.45, Large Latte - 2.45",6.90,CARD,6011658081143046
10/11/2020 09:28,Rahel Louis," Iced latte - 2.35,  Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured hot chocolate - Hazelnut - 2.60,  Flavoured iced latte - Vanilla - 2.75, Regular Hot chocolate - 2.20",12.65,CASH,
10/11/2020 09:28,Lilja Huotari,"Regular Flavoured latte - Hazelnut - 2.55,  Flat white - 2.15,  Red label tea - 1.20,  Flavoured iced latte - Caramel - 2.75,  Speciality Tea - Darjeeling - 1.30",9.95,CASH,
10/11/2020 09:29,Aubree Watts,"Large Cappuccino - 2.45, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.05,CARD,5814003859630179
10/11/2020 09:30,Manfred Freitag," Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Green - 1.30",4.05,CARD,03221454290993490
10/11/2020 09:31,Ludwig Engel," Iced latte - 2.35, Large Americano - 2.25, Regular Flavoured latte - Hazelnut - 2.55",7.15,CARD,9909828293125530
10/11/2020 09:31,Maelya Lefevre,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Mocha - 2.30,  Speciality Tea - Camomile - 1.30, Large Filter coffee - 1.80",8.30,CARD,089679927774802
10/11/2020 09:32,Christina Allen," Speciality Tea - Fruit - 1.30,  Speciality Tea - Green - 1.30,  Frappes - Chocolate Cookie - 2.75, Large Espresso - 1.80,  Smoothies - Carrot Kick - 2.00",9.15,CARD,5080776105409409
10/11/2020 09:33,Braxton Taylor," Speciality Tea - Green - 1.30,  Frappes - Coffee - 2.75, Regular Filter coffee - 1.50,  Cortado - 2.05",7.60,CARD,6011240193443525
10/11/2020 09:33,Dhiraj Pet," Mocha - 2.30, Large Luxury hot chocolate - 2.70",5.00,CARD,9704742306413256
10/11/2020 09:34,Nina Jones,"Regular Flavoured latte - Hazelnut - 2.55,  Mocha - 2.30,  Speciality Tea - Green - 1.30",6.15,CASH,
10/11/2020 09:35,Matilda King,"Regular Flavoured hot chocolate - Vanilla - 2.60",2.60,CASH,
10/11/2020 09:35,Patrice Michel," Speciality Tea - Darjeeling - 1.30",1.30,CARD,879207813903527
10/11/2020 09:36,Karin Bokhorst,"Regular Flavoured latte - Vanilla - 2.55",2.55,CASH,
10/11/2020 09:37,Charlotte Williams," Flavoured iced latte - Hazelnut - 2.75,  Speciality Tea - Green - 1.30,  Iced americano - 2.15,  Frappes - Coffee - 2.75,  Frappes - Coffee - 2.75",11.70,CARD,1708025798878331
10/11/2020 09:38,Ciara Boertien," Mocha - 2.30",2.30,CARD,229608702382723
10/11/2020 09:38,Dera Sales,"Regular Luxury hot chocolate - 2.40",2.40,CARD,113902173071336
10/11/2020 09:39,Abbie Mcdonalid," Hot chocolate - 1.40,  Cortado - 2.05",3.45,CARD,6011485790124583
10/11/2020 09:40,Yasmin Mensen,"Large Flavoured latte - Vanilla - 2.85,  Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Caramel - 2.55",8.15,CARD,6011244870824550
10/11/2020 09:40,Gabriel Mcdonalid," Cortado - 2.05, Regular Flavoured hot chocolate - Vanilla - 2.60,  Iced latte - 2.35,  Frappes - Coffee - 2.75,  Flavoured iced latte - Hazelnut - 2.75",12.50,CARD,2460541304555524
10/11/2020 09:41,Eva Jackson,"Large Flavoured latte - Vanilla - 2.85,  Hot chocolate - 1.40,  Speciality Tea - Camomile - 1.30,  Speciality Tea - Earl Grey - 1.30",6.85,CASH,
10/11/2020 09:42,Falco Melo,"Regular Flavoured latte - Vanilla - 2.55,  Cortado - 2.05",4.60,CASH,
