10/11/2020 08:25,Louis Jenkins," Speciality Tea - Green - 1.30,  Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured hot chocolate - Hazelnut - 2.60,  Frappes - Strawberries & Cream - 2.75, Large Flavoured latte - Gingerbread - 2.85",12.25,CARD,3529318503338106
10/11/2020 08:25,Ines Joly," Flat white - 2.15,  Flavoured iced latte - Hazelnut - 2.75,  Glass of milk - 0.70, Large Flavoured latte - Caramel - 2.85",8.45,CASH,
10/11/2020 08:26,Blanca Fernandez,"Regular Latte - 2.15, Large Flavoured hot chocolate - Hazelnut - 2.90",5.05,CASH,
10/11/2020 08:27,Corentin Andre,"Regular Flavoured hot chocolate - Caramel - 2.60",2.60,CASH,
10/11/2020 08:28,Levi Jacobs,"Regular Flavoured hot chocolate - Vanilla - 2.60,  Smoothies - Berry Beautiful - 2.00, Large Luxury hot chocolate - 2.70,  Iced americano - 2.15",9.45,CASH,
10/11/2020 08:29,Archer Moore,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Hot chocolate - 2.20,  Babyccino - 0.00,  Iced latte - 2.35, Regular Hot chocolate - 2.20",9.65,CARD,0796956960339
10/11/2020 08:30,Charlotte Roberts," Hot chocolate - 1.40,  Frappes - Strawberries & Cream - 2.75,  Flavoured iced latte - Caramel - 2.75",6.90,CASH,
10/11/2020 08:31,Alex Bennett,"Regular Flavoured hot chocolate - Vanilla - 2.60,  Speciality Tea - English breakfast - 1.30,  Smoothies - Berry Beautiful - 2.00, Large Luxury hot chocolate - 2.70,  Speciality Tea - English breakfast - 1.30",9.90,CASH,
10/11/2020 08:32,Marvin Jean," Frappes - Strawberries & Cream - 2.75, Regular Cappuccino - 2.15,  Mocha - 2.30, Regular Hot chocolate - 2.20,  Hot chocolate - 1.40",10.80,CARD,2214317567060
10/11/2020 08:33,Wieske Blaak," Frappes - Strawberries & Cream - 2.75,  Flavoured iced latte - Hazelnut - 2.75",5.50,CASH,
10/11/2020 08:34,Zander Jacobs," Speciality Tea - English breakfast - 1.30,  Smoothies - Berry Beautiful - 2.00",3.30,CASH,
10/11/2020 08:35,Kaylee Riley," Speciality Tea - Fruit - 1.30, Large Americano - 2.25",3.55,CARD,2357149025202557
10/11/2020 08:36,Dustin Graham," Flavoured iced latte - Caramel - 2.75,  Frappes - Strawberries & Cream - 2.75, Large Flavoured latte - Hazelnut - 2.85",8.35,CARD,179481225127146
10/11/2020 08:37,Abigail Mills," Speciality Tea - Fruit - 1.30, Regular Espresso - 1.50,  Glass of milk - 0.70",3.50,CARD,1434344278690504
10/11/2020 08:37,Jose Velasco,"Regular Flavoured hot chocolate - Vanilla - 2.60",2.60,CARD,483997331450367
10/11/2020 08:38,Ellie Wilson,"Large Latte - 2.45",2.45,CASH,
10/11/2020 08:39,Shelly Hayes," Iced americano - 2.15, Regular Latte - 2.15,  Frappes - Coffee - 2.75,  Hot chocolate - 1.40, Regular Flavoured hot chocolate - Vanilla - 2.60",11.05,CASH,
10/11/2020 08:40,Julia Henry," Red label tea - 1.20, Regular Flavoured hot chocolate - Caramel - 2.60, Regular Flavoured hot chocolate - Caramel - 2.60,  Iced latte - 2.35",8.75,CARD,7750846344181517
10/11/2020 08:41,Holly George," Frappes - Strawberries & Cream - 2.75,  Iced latte - 2.35",5.10,CARD,27004917186256
10/11/2020 08:42,Luca Barbosa," Mocha - 2.30",2.30,CASH,
10/11/2020 08:43,Jana Spangenberg," Glass of milk - 0.70, Large Flavoured hot chocolate - Caramel - 2.90,  Glass of milk - 0.70, Large Latte - 2.45",6.75,CARD,747729849487495
10/11/2020 08:44,Daryl Mckinney," Mocha - 2.30,  Mocha - 2.30",4.60,CASH,
10/11/2020 08:45,Eemeli Saarela,"Regular Luxury hot chocolate - 2.40, Large Cappuccino - 2.45, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Luxury hot chocolate - 2.40, Regular Hot chocolate - 2.20",12.05,CARD,2235762552719517
10/11/2020 08:46,Elliot Perez," Frappes - Coffee - 2.75,  Speciality Tea - Fruit - 1.30, Large Cappuccino - 2.45, Large Flavoured latte - Hazelnut - 2.85,  Smoothies - Berry Beautiful - 2.00",11.35,CASH,
10/11/2020 08:47,Hailey Svendsrud," Frappes - Coffee - 2.75, Large Cappuccino - 2.45",5.20,CASH,
10/11/2020 08:48,Afet Ekici," Speciality Tea - Peppermint - 1.30,  Flavoured iced latte - Caramel - 2.75",4.05,CARD,0667301201408734
10/11/2020 08:49,Alberto Hawkins,"Large Americano - 2.25,  Speciality Tea - Green - 1.30,  Frappes - Strawberries & Cream - 2.75,  Iced americano - 2.15",8.45,CARD,0802338531125955
10/11/2020 08:49,Wander Hurkens," Glass of milk - 0.70,  Frappes - Coffee - 2.75, Regular Luxury hot chocolate - 2.40,  Red label tea - 1.20, Regular Flavoured hot chocolate - Caramel - 2.60",9.65,CARD,7921306662988459
10/11/2020 08:50,Vitus Jentzsch,"Large Luxury hot chocolate - 2.70, Large Latte - 2.45,  Hot chocolate - 1.40",6.55,CARD,4024346492980306
10/11/2020 08:51,Nikolaj Johansen," Frappes - Coffee - 2.75,  Speciality Tea - Peppermint - 1.30, Regular Flavoured hot chocolate - Vanilla - 2.60",6.65,CASH,
10/11/2020 08:52,Addison Bouchard," Glass of milk - 0.70,  Babyccino - 0.00",.70,CARD,2219677920780388
10/11/2020 08:53,Malik Rousseau," Speciality Tea - English breakfast - 1.30, Regular Cappuccino - 2.15",3.45,CARD,573074136214285
10/11/2020 08:54,Rosie Brady,"Regular Luxury hot chocolate - 2.40, Regular Flavoured latte - Caramel - 2.55,  Red label tea - 1.20,  Hot chocolate - 1.40,  Speciality Tea - Camomile - 1.30",8.85,CARD,991248848677186
10/11/2020 08:55,Albert Petersen," Frappes - Strawberries & Cream - 2.75,  Speciality Tea - English breakfast - 1.30",4.05,CASH,
10/11/2020 08:56,Anniken Aspelund,"Large Espresso - 1.80,  Speciality Tea - Camomile - 1.30,  Smoothies - Berry Beautiful - 2.00",5.10,CARD,0166395842138
10/11/2020 08:57,Alexandra Bradley,"Regular Flavoured latte - Hazelnut - 2.55,  Speciality Tea - English breakfast - 1.30, Large Chai latte - 2.60",6.45,CASH,
10/11/2020 08:58,Nella Salmi," Red label tea - 1.20, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Flavoured hot chocolate - Hazelnut - 2.90",7.00,CASH,
10/11/2020 08:59,Dorcas Hannema," Smoothies - Glowing Greens - 2.00,  Babyccino - 0.00,  Flavoured iced latte - Vanilla - 2.75,  Speciality Tea - Green - 1.30",6.05,CASH,
10/11/2020 09:00,Lotfi Penders,"Regular Flavoured latte - Hazelnut - 2.55,  Glass of milk - 0.70, Large Espresso - 1.80,  Frappes - Strawberries & Cream - 2.75, Regular Chai latte - 2.30",10.10,CASH,
10/11/2020 09:01,Herbert Garza,"Regular Cappuccino - 2.15, Regular Hot chocolate - 2.20,  Flavoured iced latte - Caramel - 2.75,  Frappes - Coffee - 2.75, Large Flavoured hot chocolate - Caramel - 2.90",12.75,CARD,6011922035290713
10/11/2020 09:02,Lila Rolland,"Regular Hot chocolate - 2.20,  Cortado - 2.05, Regular Flavoured latte - Vanilla - 2.55,  Frappes - Coffee - 2.75",9.55,CARD,97769446269033
10/11/2020 09:03,Augustin Gaillard,"Large Flavoured latte - Gingerbread - 2.85, Regular Latte - 2.15",5.00,CARD,2893410475582160
10/11/2020 09:05,Cameron Long,"Regular Espresso - 1.50,  Speciality Tea - Camomile - 1.30, Regular Flavoured hot chocolate - Vanilla - 2.60",5.40,CASH,
10/11/2020 09:06,Jeremy Matthews,"Regular Cappuccino - 2.15",2.15,CARD,678342463273835
10/11/2020 09:07,Tanya Sutton,"Regular Flavoured latte - Hazelnut - 2.55, Large Filter coffee - 1.80",4.35,CASH,
10/11/2020 09:09,Savannah Peterson,"Regular Espresso - 1.50,  Hot chocolate - 1.40,  Frappes - Coffee - 2.75,  Babyccino - 0.00,  Red label tea - 1.20",6.85,CARD,800417892238936
10/11/2020 09:10,Damien Jean,"Large Latte - 2.45,  Smoothies - Carrot Kick - 2.00",4.45,CARD,0230999739217682
10/11/2020 09:11,Clara Fernandez,"Large Luxury hot chocolate - 2.70,  Smoothies - Glowing Greens - 2.00,  Speciality Tea - Fruit - 1.30,  Mocha - 2.30,  Babyccino - 0.00",8.30,CARD,6011097778128114
10/11/2020 09:13,Mathew Chavez," Frappes - Coffee - 2.75,  Speciality Tea - Camomile - 1.30,  Frappes - Chocolate Cookie - 2.75,  Smoothies - Glowing Greens - 2.00",8.80,CASH,
10/11/2020 09:14,Martin Hopkins," Speciality Tea - Peppermint - 1.30,  Smoothies - Glowing Greens - 2.00",3.30,CARD,4924540713969
10/11/2020 09:15,Ted Green,"Regular Chai latte - 2.30,  Glass of milk - 0.70,  Smoothies - Carrot Kick - 2.00,  Hot chocolate - 1.40",6.40,CARD,8422106680733401
10/11/2020 09:17,Brad Jensen," Frappes - Strawberries & Cream - 2.75, Regular Flavoured latte - Vanilla - 2.55",5.30,CARD,8465521193962198
10/11/2020 09:18,Montserrat Calvo,"Large Flavoured hot chocolate - Hazelnut - 2.90",2.90,CARD,655444788256830
10/11/2020 09:19,Isabella Brown," Speciality Tea - Peppermint - 1.30,  Speciality Tea - Camomile - 1.30, Regular Luxury hot chocolate - 2.40, Large Flavoured hot chocolate - Vanilla - 2.90",7.90,CARD,754027684377668
10/11/2020 09:20,Stephanie Holmes," Iced latte - 2.35,  Speciality Tea - Peppermint - 1.30",3.65,CARD,1705110969123
10/11/2020 09:22,Phillip Obst," Iced latte - 2.35,  Smoothies - Carrot Kick - 2.00",4.35,CASH,
10/11/2020 09:23,George Price," Speciality Tea - Camomile - 1.30,  Mocha - 2.30",3.60,CASH,
10/11/2020 09:24,Florence Henderson,"Large Americano - 2.25, Regular Cappuccino - 2.15, Regular Flavoured hot chocolate - Hazelnut - 2.60,  Flavoured iced latte - Caramel - 2.75",9.75,CASH,
10/11/2020 09:26,Idalina Cavalcanti," Smoothies - Glowing Greens - 2.00,  Cortado - 2.05,  Smoothies - Glowing Greens - 2.00,  Smoothies - Glowing Greens - 2.00",8.05,CASH,
10/11/2020 09:27,Elisa Lemaire," Glass of milk - 0.70,  Smoothies - Berry Beautiful - 2.00",2.70,CARD,9086090473159509
10/11/2020 09:28,Katrine Kristensen,"Regular Americano - 1.95",1.95,CARD,0342654539243468
10/11/2020 09:30,Konsta Pesola,"Regular Luxury hot chocolate - 2.40,  Speciality Tea - Peppermint - 1.30, Large Americano - 2.25, Large Latte - 2.45",8.40,CASH,
10/11/2020 09:31,Bobbie Neal,"Large Flavoured latte - Gingerbread - 2.85,  Speciality Tea - Green - 1.30",4.15,CARD,7417815659874395
10/11/2020 09:32,Susanne Valen,"Regular Filter coffee - 1.50,  Iced latte - 2.35,  Speciality Tea - Fruit - 1.30,  Glass of milk - 0.70,  Glass of milk - 0.70",6.55,CARD,5780715104891
10/11/2020 09:33,Shane Lee," Cortado - 2.05, Regular Espresso - 1.50, Regular Espresso - 1.50, Large Filter coffee - 1.80",6.85,CASH,
10/11/2020 09:35,Stephanie Leclerc," Frappes - Strawberries & Cream - 2.75",2.75,CASH,
10/11/2020 09:36,Borja Roman," Flavoured iced latte - Vanilla - 2.75",2.75,CARD,6011015769474886
10/11/2020 09:37,Lucy Johnson," Glass of milk - 0.70, Regular Flavoured hot chocolate - Vanilla - 2.60,  Smoothies - Berry Beautiful - 2.00,  Hot chocolate - 1.40",6.70,CARD,6011084645862600
10/11/2020 09:39,Frederik Christensen,"Large Chai latte - 2.60,  Speciality Tea - Peppermint - 1.30,  Frappes - Strawberries & Cream - 2.75, Regular Espresso - 1.50,  Smoothies - Carrot Kick - 2.00",10.15,CASH,
10/11/2020 09:40,Oscar Rojas,"Large Flavoured hot chocolate - Vanilla - 2.90",2.90,CARD,6011925203454107
10/11/2020 09:41,Berfin Verhagen,"Regular Cappuccino - 2.15,  Flavoured iced latte - Vanilla - 2.75",4.90,CARD,2630738885548
10/11/2020 09:43,Lotte Moreau," Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Vanilla - 2.85,  Hot chocolate - 1.40",7.00,CARD,6011541983002273
10/11/2020 09:44,Jake Edwards,"Regular Flavoured hot chocolate - Caramel - 2.60",2.60,CASH,
10/11/2020 09:45,Samuel Walker," Frappes - Strawberries & Cream - 2.75,  Speciality Tea - Green - 1.30, Regular Hot chocolate - 2.20",6.25,CASH,
10/11/2020 09:47,Roger Morales,"Large Chai latte - 2.60,  Glass of milk - 0.70, Large Filter coffee - 1.80, Large Chai latte - 2.60",7.70,CARD,5476082845833658
10/11/2020 09:48,Frank Stapf," Flavoured iced latte - Caramel - 2.75, Large Flavoured hot chocolate - Caramel - 2.90",5.65,CASH,
10/11/2020 09:49,Hunter Fortin," Speciality Tea - Green - 1.30, Regular Flavoured hot chocolate - Caramel - 2.60, Regular Americano - 1.95,  Flavoured iced latte - Caramel - 2.75, Large Hot chocolate - 2.90",11.50,CASH,
10/11/2020 09:50,Romaisa Dankers," Red label tea - 1.20,  Babyccino - 0.00, Large Hot chocolate - 2.90,  Red label tea - 1.20, Regular Latte - 2.15",7.45,CARD,0616353932425860
10/11/2020 09:52,Bartosz Bruheim," Glass of milk - 0.70, Regular Flavoured hot chocolate - Hazelnut - 2.60",3.30,CASH,
10/11/2020 09:53,Gustavo Fuentes," Flavoured iced latte - Vanilla - 2.75, Large Americano - 2.25,  Smoothies - Carrot Kick - 2.00,  Glass of milk - 0.70,  Babyccino - 0.00",7.70,CARD,62341087071216
10/11/2020 09:54,Silke Christensen,"Regular Cappuccino - 2.15,  Speciality Tea - Darjeeling - 1.30",3.45,CARD,704487539122934
10/11/2020 09:56,Ivan Ortiz," Iced latte - 2.35, Large Flavoured latte - Gingerbread - 2.85, Regular Filter coffee - 1.50",6.70,CARD,1759691941114052
10/11/2020 09:57,Mahmoud Sveberg,"Large Flavoured latte - Hazelnut - 2.85,  Speciality Tea - Peppermint - 1.30,  Speciality Tea - Peppermint - 1.30,  Speciality Tea - Earl Grey - 1.30",6.75,CASH,
10/11/2020 09:58,Warren Gordon," Babyccino - 0.00,  Flavoured iced latte - Caramel - 2.75",2.75,CARD,80884717776642441
10/11/2020 10:00,Julian Brunet," Glass of milk - 0.70,  Smoothies - Glowing Greens - 2.00",2.70,CASH,
10/11/2020 10:00,Lukas Fleury," Flavoured iced latte - Caramel - 2.75,  Speciality Tea - English breakfast - 1.30",4.05,CASH,
10/11/2020 10:01,Ava Montgomery," Glass of milk - 0.70,  Hot chocolate - 1.40,  Speciality Tea - Camomile - 1.30",3.40,CARD,0264028972769180
10/11/2020 10:01,Theodore Davies,"Large Flavoured latte - Gingerbread - 2.85",2.85,CARD,1296927505155542
10/11/2020 10:02,Carmen Shaw," Speciality Tea - Camomile - 1.30, Regular Flavoured latte - Vanilla - 2.55, Regular Espresso - 1.50,  Flavoured iced latte - Hazelnut - 2.75,  Glass of milk - 0.70",8.80,CASH,
10/11/2020 10:02,Jen Lane," Cortado - 2.05,  Flavoured iced latte - Caramel - 2.75, Large Espresso - 1.80,  Frappes - Chocolate Cookie - 2.75, Large Hot chocolate - 2.90",12.25,CARD,6011698968892264
10/11/2020 10:03,Larry White,"Large Flavoured latte - Gingerbread - 2.85,  Red label tea - 1.20,  Flat white - 2.15, Large Latte - 2.45",8.65,CARD,6011349913497567
10/11/2020 10:04,Emma Terry,"Regular Flavoured latte - Vanilla - 2.55",2.55,CASH,
10/11/2020 10:04,Helen Petri," Cortado - 2.05,  Babyccino - 0.00, Regular Hot chocolate - 2.20,  Smoothies - Glowing Greens - 2.00",6.25,CARD,6271075787290404
10/11/2020 10:05,Emil Waara," Flavoured iced latte - Vanilla - 2.75,  Glass of milk - 0.70,  Iced latte - 2.35",5.80,CASH,
10/11/2020 10:05,Alyssa Castillo," Glass of milk - 0.70,  Speciality Tea - Darjeeling - 1.30,  Flavoured iced latte - Caramel - 2.75,  Iced americano - 2.15, Regular Filter coffee - 1.50",8.40,CARD,0565118690241582
10/11/2020 10:06,Fatih Kahveci," Mocha - 2.30,  Flat white - 2.15, Large Flavoured hot chocolate - Hazelnut - 2.90,  Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Gingerbread - 2.55",12.65,CARD,6011199727416586
10/11/2020 10:06,Toivo Kantola," Speciality Tea - Green - 1.30",1.30,CARD,6637998133005
10/11/2020 10:07,Billy Patterson,"Large Flavoured latte - Vanilla - 2.85,  Frappes - Chocolate Cookie - 2.75",5.60,CARD,2587178244856
10/11/2020 10:08,Lian Noel," Frappes - Chocolate Cookie - 2.75,  Speciality Tea - Peppermint - 1.30, Regular Chai latte - 2.30",6.35,CARD,94397725249642
10/11/2020 10:08,Isaac Rogers,"Regular Latte - 2.15, Regular Hot chocolate - 2.20",4.35,CARD,9357169103818429
10/11/2020 10:09,Zachary Patel,"Large Americano - 2.25,  Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55",6.10,CARD,1454989094450
10/11/2020 10:09,Sophie Williamson," Speciality Tea - Fruit - 1.30, Regular Luxury hot chocolate - 2.40,  Babyccino - 0.00, Large Flavoured hot chocolate - Hazelnut - 2.90",6.60,CASH,
10/11/2020 10:10,Gabriel Marquez,"Large Americano - 2.25",2.25,CARD,9017098711122
10/11/2020 10:10,Jools Kleinveld," Red label tea - 1.20, Regular Hot chocolate - 2.20, Regular Flavoured latte - Gingerbread - 2.55,  Iced americano - 2.15",8.10,CARD,2146176189703
10/11/2020 10:11,Jonathan Saez," Flavoured iced latte - Caramel - 2.75,  Hot chocolate - 1.40,  Red label tea - 1.20",5.35,CASH,
10/11/2020 10:12,Gavin Tucker," Speciality Tea - Earl Grey - 1.30,  Iced latte - 2.35",3.65,CASH,
10/11/2020 10:12,Ramona Morin," Hot chocolate - 1.40, Regular Espresso - 1.50, Regular Flavoured hot chocolate - Vanilla - 2.60",5.50,CARD,6914057950695752
10/11/2020 10:13,Adnan Riviere,"Regular Cappuccino - 2.15",2.15,CASH,
10/11/2020 10:13,Francisca Ortega," Flat white - 2.15, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Cappuccino - 2.15,  Hot chocolate - 1.40",8.30,CARD,6011247665996952
10/11/2020 10:14,Vernon Jordan," Speciality Tea - Fruit - 1.30",1.30,CARD,7695460882795
10/11/2020 10:14,Oussama Baarslag,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Luxury hot chocolate - 2.40",5.30,CASH,
10/11/2020 10:15,Abigail Sims," Iced americano - 2.15",2.15,CASH,
10/11/2020 10:16,Jonathan Fleming,"Large Flavoured hot chocolate - Caramel - 2.90,  Speciality Tea - Earl Grey - 1.30,  Babyccino - 0.00",4.20,CASH,
10/11/2020 10:16,Marc Suarez,"Large Flavoured latte - Gingerbread - 2.85,  Flat white - 2.15,  Red label tea - 1.20,  Glass of milk - 0.70, Large Espresso - 1.80",8.70,CARD,9443116926454
10/11/2020 10:17,Kenzo Picard,"Regular Filter coffee - 1.50,  Cortado - 2.05,  Speciality Tea - Green - 1.30",4.85,CASH,
10/11/2020 10:17,Rebeca Nunes," Smoothies - Glowing Greens - 2.00, Regular Filter coffee - 1.50, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Flavoured latte - Caramel - 2.85",9.25,CARD,8059452890026664
10/11/2020 10:18,Nicole Fletcher,"Regular Filter coffee - 1.50,  Frappes - Chocolate Cookie - 2.75,  Smoothies - Berry Beautiful - 2.00,  Red label tea - 1.20",7.45,CARD,6011806560076628
10/11/2020 10:18,Janniek Wieman," Flavoured iced latte - Caramel - 2.75",2.75,CARD,2122344741128369
10/11/2020 10:19,Nick Wheeler," Speciality Tea - Green - 1.30,  Babyccino - 0.00",1.30,CASH,
10/11/2020 10:20,Zoey Little,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Speciality Tea - Peppermint - 1.30",4.20,CARD,6011920456674527
10/11/2020 10:20,Frederike Schlick,"Regular Luxury hot chocolate - 2.40, Large Flavoured latte - Hazelnut - 2.85, Large Espresso - 1.80, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Hazelnut - 2.60",12.55,CASH,
10/11/2020 10:21,Yann David," Speciality Tea - English breakfast - 1.30, Regular Flavoured latte - Gingerbread - 2.55, Large Espresso - 1.80,  Hot chocolate - 1.40",7.05,CARD,52320219248230804
10/11/2020 10:21,Rosaria Lefebvre," Glass of milk - 0.70, Large Americano - 2.25, Regular Cappuccino - 2.15, Large Latte - 2.45",7.55,CARD,8336693286241773
10/11/2020 10:22,Danielle Larson," Cortado - 2.05, Regular Flavoured latte - Hazelnut - 2.55,  Iced latte - 2.35,  Mocha - 2.30",9.25,CASH,
10/11/2020 10:22,Othilie Buene,"Regular Flavoured hot chocolate - Caramel - 2.60",2.60,CASH,
10/11/2020 10:23,Sami Laurent," Iced latte - 2.35,  Cortado - 2.05,  Flavoured iced latte - Caramel - 2.75,  Flat white - 2.15,  Frappes - Strawberries & Cream - 2.75",12.05,CASH,
10/11/2020 10:24,Jade Singh," Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45,  Speciality Tea - Peppermint - 1.30,  Frappes - Strawberries & Cream - 2.75, Large Americano - 2.25",11.50,CASH,
10/11/2020 10:24,Gustas Ulleberg," Red label tea - 1.20,  Speciality Tea - Peppermint - 1.30, Large Chai latte - 2.60,  Mocha - 2.30,  Frappes - Coffee - 2.75",10.15,CARD,2717961361473
10/11/2020 10:25,Josiane Lemaire,"Large Americano - 2.25, Large Flavoured latte - Gingerbread - 2.85,  Glass of milk - 0.70",5.80,CASH,
10/11/2020 10:25,Saverio Vogt," Glass of milk - 0.70, Large Hot chocolate - 2.90,  Flavoured iced latte - Caramel - 2.75",6.35,CASH,
10/11/2020 10:26,Peter Sanchez," Speciality Tea - Fruit - 1.30,  Frappes - Coffee - 2.75, Regular Cappuccino - 2.15,  Flavoured iced latte - Caramel - 2.75, Regular Chai latte - 2.30",11.25,CASH,
10/11/2020 10:26,Mia Wilson,"Large Luxury hot chocolate - 2.70",2.70,CARD,0394404854141
10/11/2020 10:27,Ava Chevalier," Speciality Tea - Green - 1.30",1.30,CASH,
10/11/2020 10:28,Adolfo Calvo," Hot chocolate - 1.40,  Babyccino - 0.00,  Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Vanilla - 2.55",6.70,CARD,3873859860242
10/11/2020 10:28,Cireneu Castro," Frappes - Coffee - 2.75, Large Americano - 2.25,  Hot chocolate - 1.40, Large Hot chocolate - 2.90,  Speciality Tea - Earl Grey - 1.30",10.60,CARD,653351472119291
10/11/2020 10:29,Alexander Martin," Hot chocolate - 1.40,  Speciality Tea - Earl Grey - 1.30",2.70,CASH,
10/11/2020 10:29,Mathias Larsen," Flavoured iced latte - Caramel - 2.75,  Babyccino - 0.00",2.75,CARD,8726316271967436
10/11/2020 10:30,Kenzi Romero,"Large Latte - 2.45",2.45,CARD,6011954917033838
10/11/2020 10:30,Donald Fleming," Iced latte - 2.35",2.35,CARD,4084156828238690
10/11/2020 10:31,Louis Lecomte," Speciality Tea - Peppermint - 1.30, Regular Flavoured latte - Caramel - 2.55",3.85,CASH,
10/11/2020 10:32,Zenon Sander," Smoothies - Glowing Greens - 2.00,  Smoothies - Berry Beautiful - 2.00,  Flavoured iced latte - Vanilla - 2.75, Regular Americano - 1.95, Large Americano - 2.25",10.95,CASH,
